Membership No  Date Joined  Active  
    58373      2017-6-9     yes   
    47030      2018-3-22    yes   
    68026      2020-7-3     yes   
    85076      2017-8-2     yes   
    21418      2018-6-24    yes   
    20507      2020-5-11    yes   
    40689      2015-4-16    yes   
    51681      2015-12-17   yes   
    57824      2020-8-2     yes   
    57600      2018-3-16    yes   
    45233      2020-7-16    yes   
    63046      2015-9-17    yes   
    31130      2015-10-7    yes   
    98985      2016-6-25    yes   
    25440      2016-6-15    yes   
    50654      2015-11-20   yes   
    38496      2015-1-12    yes   
    48868      2020-8-13    yes   
    12407      2019-9-21    yes   
    38130      2016-12-21   yes   
    82151      2016-10-3    yes   
    72900      2020-11-20   yes   
    69683      2018-3-1     yes   
    73232      2019-1-6     yes   
    33447      2020-8-21    yes   
    52353      2016-9-4     yes   
    50098      2019-10-12   yes   
    15663      2020-9-9     yes   
    54539      2018-10-19   yes   
    52266      2015-2-17    yes   
    65811      2020-4-25    yes   
    84032      2015-8-19    yes   
    53489      2018-1-25    yes   
    54678      2020-3-8     yes   
    39040      2020-1-14    yes   
    51761      2019-9-9     yes   
    24710      2020-11-14   yes   
    92707      2015-8-4     yes   
    76430      2015-5-4     yes   
    88248      2018-4-1     yes   
    12079      2015-11-2    yes   
    39426      2017-3-5     yes   
    60133      2020-1-20    yes   
    58868      2020-10-18   yes   
    33944      2020-8-13    yes   
    18346      2020-3-15    yes   
    26887      2019-1-12    yes   
    53282      2018-3-14    yes   
    41945      2017-8-20    yes   
    38069      2020-11-11   yes   
    81026      2017-9-5     yes   
    73555      2015-7-7     yes   
    16828      2020-11-13   yes   
    84675      2020-12-4    yes   
    26734      2018-11-22   yes   
    88695      2019-3-6     yes   
    16994      2015-3-23    yes   
    62258      2019-11-6    yes   
    68140      2016-2-10    yes   
    27023      2018-5-1     yes   
    83412      2018-1-6     yes   
    38089      2018-2-15    yes   
    58811      2018-11-13   yes   
    69176      2016-1-15    yes   
    20551      2019-7-17    yes   
    11501      2016-9-1     yes   
    42640      2018-4-15    yes   
    88787      2020-5-18    yes   
    39104      2017-9-12    yes   
    11307      2018-4-22    yes   
    91524      2015-10-21   yes   
    50048      2020-2-5     yes   
    49638      2020-11-15   yes   
    70456      2020-6-21    yes   
    86951      2019-5-8     yes   
    54580      2020-8-16    yes   
    50445      2015-9-9     yes   
    21377      2020-3-10    yes   
    26227      2017-4-20    yes   
    60424      2015-5-17    yes   
    78805      2017-7-8     yes   
    70870      2017-1-16    yes   
    47732      2016-3-8     yes   
    92293      2016-10-25   yes   
    95245      2015-6-15    yes   
    75979      2018-9-7     yes   
    89487      2018-12-5    yes   
    33836      2017-4-16    yes   
    55856      2015-1-6     yes   
    98097      2017-3-23    yes   
    91533      2019-10-25   yes   
    71957      2017-12-17   yes   
    65811      2018-7-6     yes   
    48093      2019-4-12    yes   
    30364      2020-4-11    yes   
    71192      2020-1-14    yes   
    20321      2019-10-6    yes   
    46273      2015-10-13   yes   
    36430      2020-4-25    yes   
    18518      2015-7-7     yes   
    25665      2017-9-16    yes   
    38846      2016-7-4     yes   
    84495      2018-12-24   yes   
    35668      2018-10-10   yes   
    59676      2016-12-25   yes   
    22014      2018-12-14   yes   
    13801      2018-11-1    yes   
    46265      2018-2-25    yes   
    59757      2016-8-25    yes   
    43901      2016-7-13    yes   
    95134      2018-6-13    yes   
    90207      2019-1-7     yes   
    47848      2018-8-1     yes   
    10898      2015-12-8    yes   
    74860      2018-8-16    yes   
    55545      2015-9-1     yes   
    54920      2018-4-11    yes   
    10394      2016-6-13    yes   
    21648      2019-1-12    yes   
    88576      2019-2-12    yes   
    19311      2015-5-15    yes   
    55006      2017-1-4     yes   
    77660      2017-4-2     yes   
    66775      2020-4-22    yes   
    25495      2016-11-19   yes   
    49715      2018-11-8    yes   
    59247      2017-3-1     yes   
    71809      2018-5-21    yes   
    81283      2020-4-10    yes   
    51446      2016-6-5     yes   
    66238      2020-7-22    yes   
    29625      2018-11-11   yes   
    32988      2020-12-17   yes   
    77887      2019-12-7    yes   
    89623      2018-3-2     yes   
    48887      2020-1-13    yes   
    21653      2018-1-11    yes   
    11106      2017-1-3     yes   
    28720      2018-10-22   yes   
    64402      2019-12-6    yes   
    92390      2017-2-6     yes   
    71193      2015-2-16    yes   
    81779      2015-2-19    yes   
    45776      2017-5-16    yes   
    52064      2018-12-6    yes   
    77439      2016-7-21    yes   
    48563      2020-8-6     yes   
    91875      2019-7-20    yes   
    18203      2019-3-23    yes   
    33306      2017-1-12    yes   
    13515      2016-11-11   yes   
    57821      2015-1-11    yes   
    33632      2018-7-1     yes   
    62499      2017-2-11    yes   
    12914      2019-5-8     yes   
    38593      2019-3-11    yes   
    17378      2016-1-20    yes   
    12465      2018-11-7    yes   
    78792      2016-8-23    yes   
    96531      2017-7-10    yes   
    31658      2020-8-2     yes   
    17401      2016-2-24    yes   
    23659      2020-7-12    yes   
    32595      2015-9-18    yes   
    11314      2019-6-22    yes   
    89372      2020-11-9    yes   
    39006      2018-9-2     yes   
    50189      2015-11-16   yes   
    38207      2019-7-8     yes   
    77738      2020-11-24   yes   
    22291      2016-3-2     yes   
    26557      2019-3-20    yes   
    99322      2018-7-14    yes   
    21185      2015-7-18    yes   
    38917      2020-5-6     yes   
    62129      2020-9-2     yes   
    84529      2019-3-25    yes   
    50256      2017-11-14   yes   
    71084      2017-6-23    yes   
    14036      2018-11-22   yes   
    45842      2017-4-18    yes   
    46288      2017-4-14    yes   
    94821      2015-8-16    yes   
    73163      2020-1-9     yes   
    29934      2017-11-18   yes   
    84653      2018-7-5     yes   
    17083      2016-9-4     yes   
    75340      2020-10-12   yes   
    59484      2020-8-15    yes   
    77220      2019-11-23   yes   
    77650      2020-9-5     yes   
    56382      2015-2-17    yes   
    45540      2019-8-19    yes   
    70941      2017-1-14    yes   
    25225      2017-9-6     yes   
    21288      2020-9-1     yes   
    93594      2016-7-21    yes   
    15928      2015-7-21    yes   
    78093      2020-12-6    yes   
    44040      2016-9-8     yes   
    66856      2018-3-1     yes   
    58172      2019-11-23   yes   
    34843      2019-2-3     yes   
    64348      2020-6-22    yes   
    99161      2020-9-8     yes   
    32558      2015-10-15   yes   
    67064      2018-8-24    yes   
    46093      2020-10-25   yes   
    54211      2018-11-12   yes   
    40599      2015-5-19    yes   
    55173      2017-3-17    yes   
    33520      2017-9-18    yes   
    35163      2017-1-10    yes   
    62380      2016-11-18   yes   
    85883      2019-11-12   yes   
    72062      2017-4-20    yes   
    93618      2018-11-2    yes   
    94776      2020-6-9     yes   
    87785      2016-7-11    yes   
    49772      2019-9-3     yes   
    74977      2020-6-5     yes   
    17172      2019-11-10   yes   
    43614      2017-1-5     yes   
    26122      2015-12-24   yes   
    73307      2017-8-2     yes   
    27346      2017-1-13    yes   
    81377      2018-8-16    yes   
    87658      2015-2-4     yes   
    79928      2015-1-2     yes   
    19052      2018-5-22    yes   
    95576      2017-3-18    yes   
    93743      2017-10-17   yes   
    98807      2017-1-1     yes   
    36144      2018-6-17    yes   
    75636      2015-4-13    yes   
    79988      2015-8-8     yes   
    15573      2019-3-5     yes   
    50866      2018-3-21    yes   
    14523      2019-9-23    yes   
    87173      2020-4-5     yes   
    29334      2019-10-1    yes   
    50112      2015-4-16    yes   
    72307      2018-4-24    yes   
    98764      2016-2-20    yes   
    19135      2020-11-7    yes   
    39380      2020-5-9     yes   
    30637      2015-8-7     yes   
    51977      2017-1-19    yes   
    58135      2015-1-9     yes   
    33034      2017-9-5     yes   
    83779      2017-2-19    yes   
    42218      2016-4-25    yes   
    85174      2019-10-25   yes   
    95130      2016-12-2    yes   
    42646      2016-12-8    yes   
    60875      2017-1-14    yes   
    87769      2017-12-9    yes   
    79819      2020-1-4     yes   
    25207      2015-2-12    yes   
    35520      2020-8-16    yes   
    57049      2015-5-25    yes   
    69136      2019-5-23    yes   
    71890      2016-4-18    yes   
    87452      2019-2-8     yes   
    20022      2015-11-16   yes   
    67790      2015-12-12   yes   
    38049      2016-6-23    yes   
    15889      2019-5-15    yes   
    41051      2016-9-15    yes   
    91604      2019-7-21    yes   
    40195      2016-10-23   yes   
    18261      2015-12-10   yes   
    18302      2018-11-13   yes   
    47199      2017-6-8     yes   
    71019      2016-10-24   yes   
    98169      2020-11-24   yes   
    47946      2019-2-9     yes   
    11363      2015-2-7     yes   
    99812      2016-5-10    yes   
    91228      2015-12-3    yes   
    69101      2015-1-4     yes   
    77183      2020-12-14   yes   
    70871      2019-8-12    yes   
    39976      2019-7-17    yes   
    71448      2015-10-13   yes   
    38899      2020-12-1    yes   
    45802      2017-7-11    yes   
    54870      2020-7-17    yes   
    31104      2020-6-10    yes   
    89739      2020-9-11    yes   
    63696      2018-10-22   yes   
    11461      2016-2-9     yes   
    46318      2019-8-20    yes   
    33328      2019-7-25    yes   
    80443      2017-5-9     yes   
    70258      2019-12-25   yes   
    82989      2020-8-9     yes   
    57706      2016-8-11    yes   
    50481      2020-10-11   yes   
    26682      2016-4-13    yes   
    38515      2015-12-14   yes   
    42251      2018-4-23    yes   
    32220      2016-3-10    yes   
    50269      2015-5-11    yes   
    24542      2016-5-22    yes   
    63106      2020-4-25    yes   
    72164      2019-2-21    yes   
    90651      2018-3-6     yes   
    60178      2020-3-5     yes   
    47920      2015-8-7     yes   
    95031      2020-11-23   yes   
    83535      2019-11-2    yes   
    58196      2016-2-16    yes   
    84806      2015-12-4    yes   
    71750      2018-9-16    yes   
    66158      2020-5-10    yes   
    77694      2015-6-12    yes   
    24134      2019-5-8     yes   
    50428      2018-10-19   yes   
    63728      2019-11-4    yes   
    31538      2018-8-3     yes   
    66053      2020-5-19    yes   
    22652      2015-10-14   yes   
    60484      2015-3-18    yes   
    86075      2019-10-12   yes   
    67845      2019-8-24    yes   
    48766      2020-8-9     yes   
    65644      2018-7-23    yes   
    93646      2017-7-12    yes   
    52379      2017-4-15    yes   
    60143      2016-3-23    yes   
    96747      2019-3-24    yes   
    24402      2016-4-17    yes   
    29348      2015-5-5     yes   
    51566      2019-3-23    yes   
    61086      2020-11-22   yes   
    61515      2017-4-3     yes   
    91597      2019-8-17    yes   
    13385      2017-7-21    yes   
    64676      2015-8-7     yes   
    76439      2020-11-4    yes   
    74496      2017-1-3     yes   
    15594      2017-4-22    yes   
    81688      2019-5-4     yes   
    90237      2017-1-2     yes   
    52005      2020-1-19    yes   
    98704      2019-4-14    yes   
    32886      2015-5-3     yes   
    69912      2016-10-24   yes   
    38526      2019-2-11    yes   
    37132      2015-7-11    yes   
    62650      2019-9-16    yes   
    46745      2019-9-20    yes   
    35211      2017-5-22    yes   
    60536      2020-10-12   yes   
    68798      2019-7-3     yes   
    36842      2015-2-22    yes   
    61324      2015-9-11    yes   
    88823      2019-2-18    yes   
    91396      2017-2-18    yes   
    59587      2018-10-10   yes   
    74276      2019-7-24    yes   
    11938      2019-8-11    yes   
    88011      2018-4-5     yes   
    79375      2020-4-15    yes   
    40243      2019-1-19    yes   
    17267      2016-9-7     yes   
    13711      2016-3-4     yes   
    36300      2016-4-18    yes   
    43618      2017-4-16    yes   
    38859      2017-2-13    yes   
    83744      2016-11-2    yes   
    88434      2020-10-6    yes   
    47828      2017-9-21    yes   
    40162      2017-9-17    yes   
    41240      2016-7-9     yes   
    86205      2017-7-3     yes   
    10695      2016-9-4     yes   
    50528      2018-3-16    yes   
    92071      2020-5-21    yes   
    99081      2017-12-10   yes   
    34922      2020-11-11   yes   
    84847      2016-4-16    yes   
    30158      2016-6-5     yes   
    88945      2016-12-24   yes   
    65906      2017-7-5     yes   
    19432      2016-5-6     yes   
    44896      2019-5-4     yes   
    18472      2017-8-22    yes   
    45524      2016-2-25    yes   
    28288      2020-7-9     yes   
    49954      2017-11-7    yes   
    12168      2018-6-4     yes   
    40621      2016-12-1    yes   
    22197      2020-8-10    yes   
    23577      2017-1-20    yes   
    14989      2019-5-21    yes   
    32718      2016-12-6    yes   
    69927      2018-3-7     yes   
    23849      2018-1-7     yes   
    64754      2016-10-12   yes   
    73249      2018-9-7     yes   
    23413      2018-6-4     yes   
    92294      2017-1-1     yes   
    20426      2020-5-18    yes   
    39223      2015-6-3     yes   
    78939      2019-8-25    yes   
    63907      2015-5-10    yes   
    21422      2018-6-10    yes   
    56946      2020-4-20    yes   
    43162      2015-9-12    yes   
    47769      2019-6-5     yes   
    79006      2016-4-3     yes   
    62337      2018-6-21    yes   
    25298      2019-4-7     yes   
    15892      2015-10-8    yes   
    66607      2019-5-22    yes   
    98386      2015-9-14    yes   
    20968      2020-9-8     yes   
    27072      2016-8-4     yes   
    85524      2019-3-18    yes   
    24821      2015-2-4     yes   
    11116      2015-8-2     yes   
    58642      2020-11-6    yes   
    87446      2018-2-12    yes   
    85137      2017-12-21   yes   
    73015      2018-10-2    yes   
    30255      2017-8-9     yes   
    81256      2019-8-9     yes   
    33135      2018-2-25    yes   
    48997      2015-1-16    yes   
    78486      2016-5-3     yes   
    96493      2017-11-7    yes   
    71359      2020-2-21    yes   
    37950      2017-6-12    yes   
    49895      2018-6-5     yes   
    31628      2018-11-5    yes   
    13909      2020-10-5    yes   
    97727      2018-6-9     yes   
    22699      2015-4-15    yes   
    47998      2015-6-20    yes   
    32475      2015-2-4     yes   
    53366      2018-4-6     yes   
    27586      2018-9-14    yes   
    97751      2020-9-25    yes   
    21377      2017-3-4     yes   
    99363      2016-3-12    yes   
    60501      2018-4-17    yes   
    85710      2017-11-9    yes   
    67308      2016-6-21    yes   
    15129      2018-5-23    yes   
    41850      2016-4-24    yes   
    37258      2016-9-6     yes   
    95474      2016-10-11   yes   
    45979      2016-6-12    yes   
    64316      2020-6-12    yes   
    55741      2016-1-21    yes   
    79621      2016-2-1     yes   
    13843      2015-2-3     yes   
    77809      2017-7-8     yes   
    48236      2018-3-15    yes   
    38500      2019-3-14    yes   
    27732      2019-6-4     yes   
    45152      2018-1-15    yes   
    88959      2020-6-12    yes   
    13562      2018-2-9     yes   
    66881      2016-6-25    yes   
    27513      2017-1-11    yes   
    55301      2019-6-4     yes   
    84431      2017-2-25    yes   
    73153      2017-1-23    yes   
    20606      2018-3-9     yes   
    58186      2015-6-16    yes   
    53190      2017-2-19    yes   
    47765      2017-6-3     yes   
    48651      2015-7-18    yes   
    28892      2017-3-6     yes   
    85710      2019-9-23    yes   
    53158      2016-6-10    yes   
    14360      2019-10-22   yes   
    75136      2017-10-17   yes   
    26089      2018-3-8     yes   
    89684      2018-11-17   yes   
    91675      2020-6-8     yes   
    71691      2018-8-9     yes   
    29398      2019-7-21    yes   
    52426      2020-5-14    yes   
    93398      2015-8-12    yes   
    57157      2017-7-8     yes   
    42818      2020-12-16   yes   
    27541      2020-1-17    yes   
    99124      2019-5-21    yes   
    91359      2017-7-21    yes   
    19492      2016-12-13   yes   
    29348      2018-11-14   yes   
    55547      2016-6-5     yes   
    83651      2018-12-14   yes   
    93294      2018-4-17    yes   
    77677      2016-2-19    yes   
    56686      2016-5-9     yes   
    88459      2015-5-2     yes   
    67416      2015-5-6     yes   
    12130      2019-4-4     yes   
    12052      2016-3-18    yes   
    54268      2019-7-2     yes   
    84897      2020-10-17   yes   
    93621      2019-12-16   yes   
    69508      2020-8-4     yes   
    46197      2017-8-9     yes   
    85858      2020-8-18    yes   
    34920      2020-10-5    yes   
    88742      2019-5-3     yes   
    92358      2017-3-25    yes   
    27097      2015-1-19    yes   
    99348      2020-4-24    yes   
    73781      2019-8-12    yes   
    28049      2019-7-19    yes   
    62345      2019-4-7     yes   
    38118      2017-4-23    yes   
    20338      2015-8-23    yes   
    16893      2018-4-16    yes   
    46997      2020-11-14   yes   
    64096      2018-4-13    yes   
    54252      2015-8-2     yes   
    18077      2018-3-24    yes   
    23709      2015-1-17    yes   
    28179      2018-10-1    yes   
    94588      2020-11-5    yes   
    28574      2019-6-2     yes   
    73779      2020-12-22   yes   
    70314      2020-12-5    yes   
    61083      2018-11-24   yes   
    96832      2017-11-8    yes   
    94275      2018-3-9     yes   
    81763      2018-5-20    yes   
    53445      2016-7-15    yes   
    60907      2019-1-6     yes   
    82866      2020-12-5    yes   
    88398      2018-3-16    yes   
    93598      2019-7-9     yes   
    44916      2017-5-24    yes   
    92340      2018-11-16   yes   
    13119      2017-11-18   yes   
    17299      2017-12-23   yes   
    49202      2020-5-1     yes   
    36029      2017-5-13    yes   
    16834      2019-8-11    yes   
    86270      2018-3-12    yes   
    40145      2018-12-2    yes   
    88386      2019-10-14   yes   
    44884      2019-7-22    yes   
    49448      2016-5-18    yes   
    45330      2020-11-4    yes   
    16444      2017-5-13    yes   
    83628      2018-1-25    yes   
    18261      2015-12-5    yes   
    75950      2019-6-3     yes   
    28871      2017-3-16    yes   
    17924      2019-2-11    yes   
    19902      2020-11-10   yes   
    27597      2018-8-1     yes   
    56565      2015-9-18    yes   
    14145      2015-9-7     yes   
    54297      2019-8-15    yes   
    55160      2016-4-15    yes   
    64528      2016-6-8     yes   
    76812      2016-8-3     yes   
    28393      2020-9-17    yes   
    26698      2017-9-14    yes   
    74568      2015-2-24    yes   
    10788      2019-9-4     yes   
    63604      2015-1-8     yes   
    73485      2016-7-8     yes   
    60059      2019-2-23    yes   
    37358      2015-9-3     yes   
    76612      2017-5-14    yes   
    52384      2018-6-23    yes   
    15649      2020-7-16    yes   
    80419      2017-12-18   yes   
    96274      2020-9-2     yes   
    23350      2018-11-17   yes   
    19988      2016-11-9    yes   
    77163      2019-11-1    yes   
    32027      2017-4-21    yes   
    44793      2016-7-5     yes   
    85711      2017-2-18    yes   
    40254      2015-2-9     yes   
    21378      2015-12-10   yes   
    98901      2016-12-8    yes   
    93461      2016-4-17    yes   
    59845      2018-1-22    yes   
    59936      2018-6-12    yes   
    61046      2015-5-16    yes   
    42204      2017-6-12    yes   
    70958      2019-5-4     yes   
    66259      2019-9-10    yes   
    21486      2019-5-20    yes   
    20170      2017-3-3     yes   
    10853      2017-7-8     yes   
    77324      2020-7-5     yes   
    61489      2018-5-7     yes   
    94729      2020-7-1     yes   
    46492      2016-12-9    yes   
    53295      2015-10-1    yes   
    94550      2015-9-11    yes   
    82848      2017-8-19    yes   
    26243      2018-2-23    yes   
    25787      2016-6-13    yes   
    75400      2019-4-11    yes   
    77967      2017-8-5     yes   
    55825      2016-7-25    yes   
    57471      2017-7-5     yes   
    42434      2018-8-11    yes   
    91959      2017-6-17    yes   
    83022      2017-10-7    yes   
    33113      2015-6-23    yes   
    50707      2017-10-1    yes   
    95528      2015-6-9     yes   
    36826      2018-7-5     yes   
    21830      2018-2-15    yes   
    36386      2016-6-5     yes   
    59364      2017-4-11    yes   
    64557      2015-3-13    yes   
    14506      2015-9-19    yes   
    61904      2020-4-1     yes   
    23165      2016-2-4     yes   
    25544      2019-10-3    yes   
    68460      2020-6-12    yes   
    22510      2018-2-10    yes   
    61174      2015-10-7    yes   
    39913      2015-7-18    yes   
    25253      2020-10-18   yes   
    21417      2019-10-1    yes   
    42673      2015-1-6     yes   
    20723      2020-3-6     yes   
    38127      2019-9-21    yes   
    95147      2020-1-20    yes   
    61117      2016-5-20    yes   
    21518      2018-2-19    yes   
    43379      2015-12-22   yes   
    97831      2015-2-18    yes   
    69511      2016-2-1     yes   
    59697      2018-6-8     yes   
    50739      2017-3-7     yes   
    23409      2016-10-10   yes   
    85831      2018-9-20    yes   
    99499      2018-1-18    yes   
    37892      2017-12-19   yes   
    54957      2016-6-25    yes   
    90250      2019-8-17    yes   
    49506      2019-12-14   yes   
    32745      2015-5-19    yes   
    55802      2018-9-6     yes   
    38018      2017-10-6    yes   
    94373      2016-5-7     yes   
    39577      2019-5-17    yes   
    81276      2015-10-18   yes   
    35391      2017-5-10    yes   
    62483      2017-8-12    yes   
    61200      2017-8-3     yes   
    70860      2016-7-3     yes   
    29091      2017-8-16    yes   
    63343      2017-4-19    yes   
    52132      2018-4-2     yes   
    78315      2019-6-22    yes   
    23506      2019-7-23    yes   
    33885      2017-7-2     yes   
    96922      2019-5-3     yes   
    68514      2020-3-15    yes   
    72986      2018-6-15    yes   
    16492      2020-3-4     yes   
    82368      2017-3-12    yes   
    25064      2018-8-10    yes   
    95457      2019-12-22   yes   
    75591      2015-2-10    yes   
    16559      2016-5-7     yes   
    68166      2016-10-12   yes   
    30792      2016-7-3     yes   
    65247      2019-3-17    yes   
    22209      2015-7-25    yes   
    15175      2018-9-25    yes   
    70571      2019-11-14   yes   
    13273      2018-7-23    yes   
    11790      2016-2-17    yes   
    17345      2019-5-8     yes   
    40684      2016-10-22   yes   
    84270      2017-2-16    yes   
    52113      2018-2-8     yes   
    79499      2019-10-10   yes   
    10655      2016-3-25    yes   
    35675      2015-11-9    yes   
    51991      2016-5-4     yes   
    10948      2019-10-1    yes   
    24741      2020-3-7     yes   
    66621      2018-11-8    yes   
    80140      2015-8-14    yes   
    53692      2018-8-17    yes   
    63798      2018-3-8     yes   
    73090      2015-3-13    yes   
    16346      2016-8-7     yes   
    95794      2017-1-15    yes   
    54934      2015-12-6    yes   
    90585      2020-4-11    yes   
    74842      2018-3-18    yes   
    29146      2016-11-22   yes   
    16489      2015-10-7    yes   
    96229      2017-1-16    yes   
    57317      2017-12-15   yes   
    61950      2019-10-7    yes   
    66288      2020-1-13    yes   
    90117      2019-9-10    yes   
    53180      2018-6-21    yes   
    27746      2017-7-10    yes   
    89190      2020-10-6    yes   
    22674      2020-8-12    yes   
    46257      2016-6-16    yes   
    13426      2016-9-24    yes   
    48476      2019-2-14    yes   
    84646      2017-1-15    yes   
    46765      2017-11-13   yes   
    31053      2018-8-10    yes   
    23105      2017-1-13    yes   
    30425      2018-10-11   yes   
    37715      2016-7-9     yes   
    57489      2018-10-5    yes   
    18266      2016-6-11    yes   
    30412      2017-8-3     yes   
    93823      2016-5-21    yes   
    91503      2018-6-4     yes   
    95336      2019-11-13   yes   
    25764      2018-4-23    yes   
    41485      2017-3-19    yes   
    18872      2018-12-17   yes   
    94736      2017-5-5     yes   
    81193      2019-12-8    yes   
    23710      2015-10-20   yes   
    73667      2017-4-11    yes   
    51705      2016-2-12    yes   
    21581      2019-2-7     yes   
    73660      2017-9-21    yes   
    48576      2017-10-22   yes   
    93534      2017-1-2     yes   
    98374      2018-2-18    yes   
    69352      2020-8-1     yes   
    28309      2020-12-15   yes   
    18876      2015-7-16    yes   
    20562      2015-5-10    yes   
    84347      2015-4-18    yes   
    54989      2020-5-12    yes   
    95187      2018-3-25    yes   
    82864      2018-11-10   yes   
    23791      2018-5-10    yes   
    35503      2019-10-6    yes   
    78574      2019-3-4     yes   
    55344      2017-1-14    yes   
    41829      2020-9-17    yes   
    31418      2020-8-25    yes   
    50821      2016-12-17   yes   
    59013      2017-10-8    yes   
    32011      2020-12-3    yes   
    91546      2018-3-23    yes   
    39383      2019-6-3     yes   
    17600      2015-2-15    yes   
    48651      2018-7-2     yes   
    58916      2017-12-2    yes   
    69732      2015-6-25    yes   
    79935      2020-5-9     yes   
    80842      2018-4-18    yes   
    51001      2015-2-21    yes   
    93450      2019-9-6     yes   
    68080      2015-6-21    yes   
    72621      2016-4-1     yes   
    29786      2016-11-17   yes   
    78895      2016-5-22    yes   
    59103      2019-10-6    yes   
    42663      2018-11-20   yes   
    80790      2020-9-13    yes   
    83250      2018-4-10    yes   
    57430      2019-11-21   yes   
    37944      2018-7-4     yes   
    60430      2016-3-22    yes   
    98101      2018-2-25    yes   
    32464      2019-3-8     yes   
    12686      2015-7-9     yes   
    37015      2015-1-20    yes   
    54600      2019-1-11    yes   
    62274      2017-12-6    yes   
    29839      2018-9-20    yes   
    34028      2017-4-14    yes   
    89742      2016-9-14    yes   
    44223      2020-7-19    yes   
    28092      2016-1-13    yes   
    97597      2019-8-10    yes   
    19297      2016-9-3     yes   
    24789      2017-10-1    yes   
    38753      2016-11-4    yes   
    59536      2018-11-19   yes   
    46272      2016-5-24    yes   
    94139      2020-12-23   yes   
    70666      2015-11-13   yes   
    11330      2018-6-17    yes   
    42792      2018-11-18   yes   
    27069      2015-7-9     yes   
    53950      2019-3-3     yes   
    58571      2019-3-15    yes   
    16625      2017-3-7     yes   
    79558      2020-6-15    yes   
    79496      2019-8-23    yes   
    13296      2017-9-18    yes   
    31920      2019-8-17    yes   
    99317      2015-7-25    yes   
    38436      2017-2-14    yes   
    82013      2019-7-4     yes   
    51524      2016-3-23    yes   
    28601      2018-11-14   yes   
    22126      2018-2-19    yes   
    52670      2017-10-13   yes   
    48023      2019-4-1     yes   
    27365      2015-7-6     yes   
    57036      2015-7-22    yes   
    90012      2018-11-8    yes   
    67563      2017-11-14   yes   
    13891      2015-4-24    yes   
    65766      2019-3-23    yes   
    20591      2019-11-9    yes   
    90902      2015-3-13    yes   
    55328      2017-6-10    yes   
    23156      2017-1-6     yes   
    91187      2020-7-21    yes   
    14817      2017-7-13    yes   
    27975      2019-5-13    yes   
    95262      2017-7-22    yes   
    84391      2018-12-17   yes   
    28994      2017-1-11    yes   
    90434      2016-11-5    yes   
    45193      2017-10-2    yes   
    49442      2019-11-23   yes   
    87394      2016-2-24    yes   
    86181      2018-1-21    yes   
    95669      2020-4-13    yes   
    51104      2017-5-15    yes   
    33239      2017-11-17   yes   
    90042      2017-1-18    yes   
    11683      2020-2-19    yes   
    18947      2020-2-8     yes   
    84283      2018-8-10    yes   
    18066      2018-10-3    yes   
    74141      2015-7-16    yes   
    30581      2018-9-14    yes   
    87794      2018-4-19    yes   
    42641      2015-1-16    yes   
    32182      2018-9-1     yes   
    95408      2019-5-1     yes   
    50371      2016-9-11    yes   
    86433      2018-7-9     yes   
    86782      2020-10-15   yes   
    80594      2020-4-19    yes   
    76598      2015-5-17    yes   
    92835      2016-5-24    yes   
    56221      2016-4-7     yes   
    63839      2016-6-21    yes   
    26215      2018-1-9     yes   
    25624      2016-1-14    yes   
    40604      2018-3-22    yes   
    41741      2016-9-9     yes   
    63263      2015-9-13    yes   
    56188      2019-8-20    yes   
    99926      2018-5-8     yes   
    93770      2017-7-15    yes   
    17466      2019-10-21   yes   
    27636      2020-5-20    yes   
    73212      2018-3-2     yes   
    62089      2020-2-9     yes   
    49049      2016-1-2     yes   
    93841      2018-8-10    yes   
    51182      2016-5-7     yes   
    62495      2019-7-22    yes   
    70613      2016-1-5     yes   
    17698      2017-8-1     yes   
    76343      2015-11-12   yes   
    69370      2017-10-10   yes   
    62672      2018-4-20    yes   
    71930      2019-8-18    yes   
    95266      2016-6-20    yes   
    40359      2016-7-19    yes   
    50042      2019-4-19    yes   
    68393      2016-8-1     yes   
    81893      2017-1-24    yes   
    76973      2020-2-20    yes   
    89327      2016-7-8     yes   
    62844      2018-12-8    yes   
    61616      2018-9-12    yes   
    50094      2015-6-17    yes   
    18545      2016-12-12   yes   
    57487      2015-12-2    yes   
    52144      2015-12-21   yes   
    24017      2018-5-23    yes   
    31756      2017-4-2     yes   
    65177      2019-5-7     yes   
    36480      2019-9-23    yes   
    72451      2017-10-5    yes   
    13334      2018-8-9     yes   
    52760      2020-6-15    yes   
    25899      2019-3-19    yes   
    49188      2018-2-7     yes   
    24368      2016-4-11    yes   
    55149      2020-6-11    yes   
    40001      2017-8-7     yes   
    42296      2019-11-8    yes   
    22634      2020-8-11    yes   
    64503      2017-3-10    yes   
    38827      2018-6-13    yes   
    38604      2016-7-7     yes   
    56494      2016-1-5     yes   
    36188      2017-3-12    yes   
    62671      2016-3-16    yes   
    43602      2020-9-18    yes   
    13549      2018-2-4     yes   
    80609      2016-5-14    yes   
    33383      2017-2-1     yes   
    79699      2017-1-5     yes   
    52406      2018-7-24    yes   
    33049      2016-10-7    yes   
    75518      2017-11-10   yes   
    87588      2019-9-12    yes   
    11602      2018-6-11    yes   
    97578      2015-2-13    yes   
    31595      2020-2-23    yes   
    60844      2020-7-20    yes   
    83104      2017-10-13   yes   
    88695      2019-11-3    yes   
    83856      2017-4-17    yes   
