Membership No  Date Joined  Active  
    48633      2020-9-2     no    
    30634      2017-10-3    no    
    28159      2020-3-24    no    
    11222      2016-9-13    no    
    65247      2019-4-24    no    
    54620      2017-4-16    no    
    26086      2017-10-13   no    
    97554      2018-12-23   no    
    20175      2016-12-2    no    
    70071      2017-5-13    no    
    59692      2020-11-8    no    
    49883      2019-12-4    no    
    97387      2020-9-14    no    
    69518      2015-2-15    no    
    20517      2019-3-12    no    
    65191      2017-4-25    no    
    71728      2020-5-25    no    
    27801      2017-9-6     no    
    43697      2015-6-15    no    
    34561      2018-2-1     no    
    92660      2015-5-24    no    
    98080      2019-6-11    no    
    98383      2020-3-18    no    
    17206      2016-12-4    no    
    73236      2017-3-3     no    
    40805      2020-5-5     no    
    35311      2018-4-5     no    
    25649      2020-8-8     no    
    74192      2016-9-19    no    
    68949      2019-9-24    no    
    97979      2019-12-15   no    
    61117      2017-5-18    no    
    83693      2017-12-21   no    
    85663      2020-11-17   no    
    58030      2015-2-7     no    
    69094      2020-2-7     no    
    63782      2017-5-21    no    
    75296      2019-9-12    no    
    70705      2019-2-1     no    
    33409      2016-5-23    no    
    53292      2020-10-20   no    
    59439      2016-1-25    no    
    23597      2017-5-7     no    
    26605      2020-10-17   no    
    66799      2018-1-17    no    
    44195      2015-4-17    no    
    86723      2016-1-4     no    
    43826      2018-2-21    no    
    61092      2017-11-20   no    
    33059      2019-10-6    no    
    61351      2015-11-2    no    
    82506      2015-7-1     no    
    25034      2020-7-1     no    
    49309      2016-7-6     no    
    72777      2019-8-16    no    
    38276      2020-12-23   no    
    62214      2019-12-19   no    
    76502      2018-1-8     no    
    65800      2020-10-9    no    
    28204      2019-4-15    no    
    35314      2018-12-1    no    
    85868      2019-7-7     no    
    85964      2016-11-10   no    
    50370      2015-9-1     no    
    94477      2015-9-3     no    
    20962      2016-2-21    no    
    39395      2020-8-19    no    
    40335      2016-10-23   no    
    29730      2019-7-5     no    
    89234      2016-1-3     no    
    56425      2015-9-7     no    
    36653      2019-4-5     no    
    30136      2018-4-15    no    
    98435      2018-10-2    no    
    64789      2019-8-12    no    
    12932      2018-4-9     no    
    34742      2019-5-17    no    
    52137      2015-2-22    no    
    90478      2016-7-10    no    
    86812      2019-11-9    no    
    55097      2017-6-15    no    
    31071      2019-7-6     no    
    29158      2019-5-20    no    
    35901      2017-1-10    no    
    76096      2019-12-22   no    
    46445      2017-2-17    no    
    32715      2016-5-17    no    
    98337      2018-8-23    no    
    35721      2015-9-13    no    
    93095      2015-5-8     no    
    95312      2018-3-12    no    
    79314      2020-5-3     no    
    43181      2018-11-20   no    
    32582      2019-11-4    no    
    48495      2015-10-5    no    
    42551      2015-3-21    no    
    34199      2016-10-13   no    
    60353      2019-4-3     no    
    89921      2016-4-14    no    
    81379      2016-11-24   no    
    54085      2019-3-5     no    
    88938      2016-6-4     no    
    90454      2020-10-4    no    
    69938      2017-1-10    no    
    88736      2017-9-15    no    
    40282      2020-5-15    no    
    13166      2017-2-22    no    
    59731      2019-9-2     no    
    38723      2018-1-25    no    
    52790      2019-3-11    no    
    51934      2020-11-5    no    
    75500      2016-3-25    no    
    89542      2016-11-10   no    
    39294      2017-5-19    no    
    55327      2019-3-21    no    
    64991      2019-10-16   no    
    54075      2019-6-10    no    
    95292      2020-1-21    no    
    33478      2020-5-16    no    
    79683      2015-12-3    no    
    12453      2017-12-5    no    
    96933      2015-3-1     no    
    10272      2015-7-15    no    
    92148      2016-9-6     no    
    30053      2020-1-5     no    
    47371      2018-12-13   no    
    63648      2015-5-2     no    
    16756      2019-10-4    no    
    33607      2015-3-1     no    
    19618      2019-1-8     no    
    27970      2020-8-8     no    
    77960      2019-7-21    no    
    68259      2016-8-3     no    
    80259      2019-6-22    no    
    39532      2016-5-4     no    
    22272      2017-12-3    no    
    54087      2020-4-15    no    
    15479      2015-8-7     no    
    94861      2019-4-7     no    
    98663      2018-7-25    no    
    35628      2016-1-21    no    
    51471      2019-12-23   no    
    99980      2016-6-22    no    
    92556      2015-2-3     no    
    34484      2018-4-2     no    
    95798      2019-10-6    no    
    54716      2020-9-2     no    
    79525      2020-11-24   no    
    13149      2017-10-13   no    
    96464      2019-9-15    no    
    66956      2020-12-5    no    
    17880      2015-11-21   no    
    73817      2018-7-24    no    
    13243      2017-11-3    no    
    42900      2020-1-19    no    
    61083      2019-12-21   no    
    51801      2018-12-2    no    
    45587      2019-1-8     no    
    48431      2017-11-23   no    
    83237      2015-5-11    no    
    51030      2016-8-12    no    
    20985      2015-3-4     no    
    12610      2017-3-21    no    
    66827      2018-4-22    no    
    81362      2020-3-24    no    
    93807      2017-4-13    no    
    96672      2016-9-4     no    
    32635      2015-7-12    no    
    78400      2020-9-12    no    
    27693      2018-4-13    no    
    85647      2017-1-21    no    
    69233      2019-2-1     no    
    19021      2017-10-12   no    
    71561      2020-10-6    no    
    36483      2018-10-4    no    
    63262      2016-4-25    no    
    11342      2019-12-17   no    
    34251      2016-3-14    no    
    72099      2018-8-3     no    
    61139      2016-1-24    no    
    99106      2016-12-8    no    
    24190      2017-5-25    no    
    42740      2019-3-22    no    
    28485      2017-10-9    no    
    17664      2017-2-17    no    
    67237      2015-3-14    no    
    96957      2017-6-3     no    
    15754      2018-3-5     no    
    87115      2015-8-7     no    
    83150      2017-11-2    no    
    42392      2020-3-10    no    
    68296      2017-3-1     no    
    60241      2015-12-6    no    
    95191      2017-10-20   no    
    57239      2018-4-3     no    
    55511      2017-1-24    no    
    30428      2015-6-7     no    
    16104      2018-10-11   no    
    36261      2020-1-16    no    
    51551      2020-11-21   no    
    91869      2018-7-17    no    
    61857      2020-4-10    no    
    21690      2019-7-2     no    
    81564      2017-2-22    no    
    52561      2015-9-9     no    
    40468      2018-5-12    no    
    11550      2016-10-16   no    
    31069      2016-1-8     no    
    88459      2017-9-6     no    
    72284      2015-8-24    no    
    47981      2017-4-3     no    
    41059      2018-12-14   no    
    32804      2018-3-24    no    
    51187      2017-11-21   no    
    93954      2016-7-5     no    
    38402      2015-2-16    no    
    55001      2016-11-19   no    
    68913      2015-3-22    no    
    17540      2019-11-10   no    
    87033      2019-3-2     no    
    15031      2015-4-1     no    
    55058      2018-3-12    no    
    61636      2019-10-8    no    
    12210      2017-4-19    no    
    73990      2016-4-18    no    
    17435      2016-11-7    no    
    10399      2018-12-3    no    
    16405      2020-8-1     no    
    54757      2020-2-19    no    
    83741      2015-7-4     no    
    47231      2018-7-15    no    
    96133      2020-10-6    no    
    47437      2018-1-18    no    
    46662      2019-4-4     no    
    41464      2020-1-21    no    
    71238      2019-3-5     no    
    39926      2018-1-21    no    
    96442      2018-6-1     no    
    15703      2018-2-23    no    
    70895      2018-3-18    no    
    48752      2020-9-20    no    
    82042      2015-5-11    no    
    22929      2020-2-25    no    
    13959      2020-1-20    no    
    11815      2017-5-12    no    
    70618      2016-5-24    no    
    70548      2016-5-19    no    
    81867      2019-12-8    no    
    78808      2019-8-15    no    
    27173      2019-7-8     no    
    30809      2018-8-20    no    
    12848      2017-3-3     no    
    38111      2018-9-14    no    
    26036      2015-10-15   no    
    81683      2018-5-20    no    
    89518      2020-7-4     no    
    50215      2017-2-25    no    
    98486      2020-7-12    no    
    16245      2018-10-8    no    
    28503      2018-6-21    no    
    54691      2019-5-15    no    
    37008      2015-3-2     no    
    39482      2016-12-12   no    
    76375      2015-7-23    no    
    26305      2020-12-22   no    
    12196      2015-5-2     no    
    35302      2019-4-22    no    
    36332      2015-5-6     no    
    93921      2015-7-9     no    
    98394      2017-4-9     no    
    41775      2020-1-24    no    
    43891      2016-7-25    no    
    55376      2016-7-14    no    
    48478      2019-7-14    no    
    22807      2019-1-25    no    
    71025      2016-7-24    no    
    75565      2018-6-12    no    
    66805      2016-11-23   no    
    23999      2019-10-5    no    
    30525      2020-2-23    no    
    57747      2017-10-18   no    
    54486      2020-11-1    no    
    13551      2018-9-8     no    
    97591      2020-1-23    no    
    87912      2015-8-17    no    
    13100      2017-8-22    no    
    91906      2020-7-11    no    
    12039      2016-6-8     no    
    25463      2016-9-7     no    
    86060      2020-8-3     no    
    20145      2016-3-25    no    
    40030      2017-10-10   no    
    74945      2015-5-21    no    
    26670      2019-5-1     no    
    92849      2018-5-8     no    
    72565      2017-1-13    no    
    58316      2015-10-10   no    
    80184      2017-6-17    no    
    75762      2015-5-15    no    
    19784      2018-3-4     no    
    66587      2015-11-1    no    
    42500      2016-9-9     no    
    77544      2016-11-22   no    
    19761      2016-5-23    no    
    53890      2020-12-22   no    
    75780      2017-2-4     no    
    67150      2019-12-23   no    
    43193      2018-1-6     no    
    82590      2020-4-1     no    
    61967      2015-12-18   no    
    38617      2016-3-2     no    
    15996      2019-2-3     no    
    60361      2017-8-10    no    
    81547      2020-4-2     no    
    49970      2016-6-14    no    
    88745      2015-8-10    no    
    94396      2018-4-22    no    
    75473      2019-9-2     no    
    12652      2016-8-2     no    
    67516      2018-8-12    no    
    79039      2016-11-17   no    
    44645      2018-8-15    no    
    38322      2015-1-8     no    
    48009      2017-4-6     no    
    76228      2015-8-4     no    
    29411      2019-12-19   no    
    14171      2015-7-21    no    
    33173      2020-8-3     no    
    73734      2017-2-3     no    
    20081      2017-9-13    no    
    54334      2019-5-11    no    
    57422      2015-5-17    no    
    95550      2017-5-14    no    
    43335      2020-10-13   no    
    55840      2017-1-25    no    
    31812      2017-2-24    no    
    11223      2016-6-17    no    
    55435      2016-7-1     no    
    98065      2020-3-1     no    
    16038      2019-12-22   no    
    49556      2018-12-2    no    
    35756      2015-6-8     no    
    86076      2015-4-2     no    
    46842      2017-12-8    no    
    75759      2016-1-4     no    
    61226      2017-10-9    no    
    81361      2016-1-17    no    
    20979      2016-2-12    no    
    29140      2020-4-3     no    
    44736      2020-3-9     no    
    10138      2018-4-22    no    
    98924      2020-12-18   no    
    84105      2015-4-24    no    
    43798      2016-7-24    no    
    88575      2017-1-21    no    
    20006      2016-9-2     no    
    66778      2018-3-22    no    
    91381      2018-8-4     no    
    26396      2015-2-25    no    
    76393      2017-11-14   no    
    32578      2019-1-4     no    
    53294      2017-1-5     no    
    50719      2020-12-20   no    
    36949      2019-1-20    no    
    91618      2018-10-18   no    
    46271      2020-12-24   no    
    96270      2017-9-20    no    
    25612      2020-9-17    no    
    12256      2015-10-24   no    
    97697      2016-9-18    no    
    37592      2015-6-22    no    
    12758      2015-7-13    no    
    28535      2018-7-21    no    
    46416      2017-10-11   no    
    99884      2020-2-9     no    
    58453      2020-7-11    no    
    79032      2016-12-19   no    
    45994      2018-8-9     no    
    73924      2018-9-12    no    
    30670      2016-5-20    no    
    72714      2020-7-17    no    
    59168      2018-11-6    no    
    84805      2018-10-4    no    
    63499      2018-8-16    no    
    51368      2019-1-18    no    
    52811      2018-7-16    no    
    25620      2017-1-10    no    
    46388      2019-8-20    no    
    63344      2020-10-24   no    
    89975      2019-6-22    no    
    52925      2017-11-14   no    
    94011      2017-11-21   no    
    63850      2018-2-19    no    
    77929      2015-9-23    no    
    48244      2015-9-7     no    
    73355      2019-8-3     no    
    71919      2016-11-6    no    
    73550      2016-9-8     no    
    98017      2015-11-16   no    
    77581      2017-2-25    no    
    64114      2019-1-18    no    
    22554      2015-1-21    no    
    56041      2016-9-21    no    
    22090      2015-8-5     no    
    54429      2019-9-7     no    
    69698      2017-5-20    no    
    58349      2018-12-25   no    
    94158      2015-5-24    no    
    90301      2019-4-8     no    
    78105      2018-10-16   no    
    22353      2020-2-6     no    
    50318      2016-3-7     no    
    55322      2019-6-4     no    
    41104      2020-9-17    no    
    33078      2019-10-25   no    
    62871      2017-11-6    no    
    73680      2020-2-24    no    
    51125      2018-6-10    no    
    21673      2017-1-5     no    
    30462      2019-4-23    no    
    61851      2019-5-21    no    
    64459      2017-2-16    no    
    15457      2015-9-9     no    
    13666      2017-2-21    no    
    20166      2019-8-21    no    
    90904      2017-6-17    no    
    61916      2016-2-7     no    
    75966      2018-11-19   no    
    91677      2017-10-23   no    
    90239      2016-1-20    no    
    68125      2020-8-20    no    
    85222      2020-12-16   no    
    69253      2019-6-9     no    
    48868      2017-7-4     no    
    26292      2018-1-14    no    
    83384      2017-5-14    no    
    88977      2015-9-6     no    
    57852      2020-11-15   no    
    59448      2018-11-3    no    
    48160      2017-3-16    no    
    43783      2018-12-17   no    
    36214      2017-8-2     no    
    57708      2018-2-10    no    
    41966      2015-2-2     no    
    51121      2019-7-13    no    
    46562      2015-3-3     no    
    51449      2017-4-13    no    
    29438      2018-7-19    no    
    24151      2017-11-14   no    
    68072      2018-9-25    no    
    50089      2019-7-3     no    
    72312      2017-6-9     no    
    41188      2018-7-10    no    
    22010      2016-2-23    no    
    99818      2020-1-24    no    
    74975      2015-12-4    no    
    30931      2019-1-23    no    
    44293      2018-8-3     no    
    68718      2018-2-7     no    
    15314      2018-5-24    no    
    61972      2015-11-4    no    
    89085      2020-1-4     no    
    73573      2017-1-3     no    
    70291      2019-12-3    no    
    50279      2018-9-5     no    
    69319      2015-8-19    no    
    78173      2016-10-13   no    
    98492      2017-3-18    no    
    49764      2015-1-6     no    
    23769      2020-10-25   no    
    22156      2017-4-9     no    
    74063      2019-9-9     no    
    88436      2015-8-11    no    
    92134      2020-2-4     no    
    26236      2020-7-16    no    
    30820      2020-5-2     no    
    37623      2015-7-18    no    
    79417      2018-3-3     no    
    57994      2018-10-12   no    
    50314      2019-3-3     no    
    53712      2015-4-3     no    
    73015      2017-9-8     no    
    27578      2015-11-9    no    
    11261      2018-5-25    no    
    33857      2017-3-18    no    
    22297      2017-7-10    no    
    69105      2019-6-17    no    
    73616      2020-3-19    no    
    16412      2016-9-17    no    
    10734      2015-8-7     no    
    78843      2018-11-2    no    
    75626      2017-1-19    no    
    66537      2016-7-15    no    
    61675      2017-7-20    no    
    88358      2018-9-18    no    
    78798      2015-9-9     no    
    18201      2017-2-10    no    
    46037      2017-9-23    no    
    38321      2019-6-7     no    
    98116      2017-2-25    no    
    65879      2016-8-9     no    
    44813      2017-5-6     no    
    10844      2020-6-16    no    
    61595      2017-3-19    no    
    70281      2018-12-14   no    
    25418      2016-12-17   no    
    79143      2016-6-19    no    
    71953      2019-10-25   no    
    87311      2015-9-8     no    
    13344      2016-8-3     no    
    79387      2016-12-20   no    
    25002      2015-12-6    no    
    29546      2016-7-14    no    
    15541      2019-7-6     no    
    82149      2019-2-22    no    
    83855      2015-3-2     no    
    84383      2015-6-15    no    
    44763      2020-5-22    no    
    47916      2020-7-16    no    
    77337      2017-11-4    no    
    90905      2020-2-21    no    
    71194      2020-11-16   no    
    28970      2017-4-6     no    
    10915      2020-11-21   no    
    64907      2015-7-7     no    
    82080      2019-12-6    no    
    16581      2019-8-25    no    
    38052      2015-9-12    no    
    65345      2018-12-16   no    
    37887      2020-6-5     no    
    47974      2017-5-25    no    
    33699      2020-2-19    no    
    84234      2015-1-3     no    
    32568      2018-2-1     no    
    39331      2019-11-14   no    
    97289      2016-1-19    no    
    16935      2020-2-18    no    
    41864      2018-8-4     no    
    98957      2016-9-5     no    
    48218      2020-3-4     no    
    96892      2018-10-22   no    
    89096      2015-12-7    no    
    88006      2020-4-15    no    
    92438      2019-7-21    no    
    19624      2016-4-9     no    
    52726      2020-12-8    no    
    39348      2018-12-2    no    
    54246      2017-2-1     no    
    98259      2018-9-8     no    
    83478      2017-6-10    no    
    54445      2015-4-5     no    
    48805      2018-6-11    no    
    76710      2015-10-12   no    
    74043      2016-3-14    no    
    72761      2020-4-21    no    
    96735      2017-8-7     no    
    58476      2017-9-4     no    
    83595      2015-7-20    no    
    33588      2015-12-8    no    
    89893      2020-1-6     no    
    79447      2020-7-23    no    
    60064      2019-5-24    no    
    21820      2020-11-13   no    
    39219      2016-2-5     no    
    57065      2018-4-23    no    
    40726      2019-3-4     no    
    60280      2019-12-14   no    
    86665      2020-12-1    no    
    84908      2017-9-6     no    
    34340      2017-9-23    no    
    22134      2020-9-25    no    
    85029      2020-4-25    no    
    65788      2019-7-22    no    
    94071      2015-1-23    no    
    36509      2015-7-7     no    
    96801      2020-11-9    no    
    13807      2020-7-12    no    
    32821      2015-10-24   no    
    93858      2018-5-4     no    
    33991      2018-8-22    no    
    83667      2017-3-12    no    
    66738      2020-6-11    no    
    94718      2018-5-18    no    
    85633      2018-10-3    no    
    13730      2019-1-12    no    
    74706      2015-7-11    no    
    55914      2016-3-15    no    
    24220      2016-10-13   no    
    78809      2017-3-25    no    
    23146      2016-5-25    no    
    82339      2015-4-9     no    
    27816      2018-3-2     no    
    71161      2015-4-16    no    
    94764      2015-3-2     no    
    76028      2019-9-20    no    
    79572      2020-5-1     no    
    54789      2015-7-7     no    
    34735      2015-6-11    no    
    24894      2019-12-24   no    
    64327      2016-12-15   no    
    47401      2017-10-18   no    
    26914      2018-7-5     no    
    28077      2016-2-22    no    
    71675      2015-4-1     no    
    35651      2018-9-11    no    
    32298      2020-1-4     no    
    84031      2019-12-24   no    
    36033      2015-2-7     no    
    30557      2019-5-8     no    
    17415      2020-3-16    no    
    80624      2016-3-1     no    
    71466      2020-6-15    no    
    59679      2018-5-1     no    
    37149      2019-8-9     no    
    30040      2018-4-8     no    
    95521      2015-4-20    no    
    31097      2015-1-18    no    
    84438      2019-11-24   no    
    84605      2018-9-10    no    
    90625      2018-1-6     no    
    46145      2020-9-15    no    
    60175      2017-6-24    no    
    47895      2020-8-19    no    
    53040      2016-11-2    no    
    40997      2016-8-15    no    
    13207      2017-8-7     no    
    97839      2016-8-23    no    
    37171      2016-2-11    no    
    17996      2015-7-5     no    
    26673      2020-6-21    no    
    94265      2018-7-15    no    
    73928      2015-4-21    no    
    54417      2015-7-22    no    
    25362      2017-2-25    no    
    55124      2018-8-10    no    
    94178      2015-1-2     no    
    53924      2018-1-10    no    
    12959      2018-4-11    no    
    68663      2018-3-16    no    
    25844      2017-12-21   no    
    70446      2015-10-20   no    
    28164      2018-8-15    no    
    55979      2017-8-3     no    
    90202      2019-1-13    no    
    13685      2016-12-23   no    
    91845      2019-7-16    no    
    90567      2018-9-5     no    
    46334      2020-4-7     no    
    32593      2020-6-18    no    
    82427      2015-11-8    no    
    72310      2017-11-23   no    
    10094      2015-12-13   no    
    45891      2015-4-7     no    
    64609      2016-1-24    no    
    78457      2017-4-18    no    
    43647      2020-12-9    no    
    43306      2020-10-20   no    
    52148      2017-4-2     no    
    36611      2016-9-7     no    
    65416      2018-1-10    no    
    24455      2019-8-20    no    
    12686      2020-7-15    no    
    60695      2019-1-12    no    
    18015      2016-3-8     no    
    90070      2016-4-3     no    
    88529      2017-1-14    no    
    30202      2018-1-12    no    
    62798      2019-1-12    no    
    58063      2020-11-5    no    
    65213      2019-12-20   no    
    29682      2020-1-3     no    
    85144      2018-3-17    no    
    39060      2020-4-14    no    
    24607      2015-6-2     no    
    72410      2015-9-13    no    
    13221      2017-5-17    no    
    70948      2018-10-5    no    
    73100      2019-12-12   no    
    79587      2015-3-12    no    
    18551      2015-2-25    no    
    36624      2019-9-14    no    
    16039      2017-3-11    no    
    63759      2020-11-7    no    
    63035      2017-5-17    no    
    10801      2017-1-9     no    
    17572      2019-10-10   no    
    35063      2020-1-8     no    
    34281      2016-6-11    no    
    33917      2016-2-24    no    
    67614      2020-4-2     no    
    72291      2016-10-20   no    
    71514      2019-9-8     no    
    80333      2017-3-21    no    
    46023      2015-5-6     no    
    82505      2020-11-20   no    
    41833      2017-7-1     no    
    61907      2016-2-18    no    
    13775      2016-11-13   no    
    53930      2019-5-7     no    
    85727      2020-4-21    no    
    33023      2020-2-12    no    
    27302      2017-7-17    no    
    10082      2018-5-10    no    
    97074      2016-12-7    no    
    82631      2015-11-15   no    
    98358      2018-9-23    no    
    43967      2019-7-4     no    
    47579      2017-4-15    no    
    10721      2015-3-18    no    
    70230      2018-5-22    no    
    83508      2020-6-21    no    
    58609      2017-9-7     no    
    54927      2016-12-16   no    
    94177      2015-2-2     no    
    88542      2020-9-3     no    
    63111      2017-5-21    no    
    15270      2016-1-19    no    
    19028      2018-8-20    no    
    95022      2018-4-8     no    
    60035      2017-4-19    no    
    69530      2017-9-23    no    
    11895      2016-2-14    no    
    24885      2020-1-7     no    
    99640      2020-5-19    no    
    14856      2015-5-7     no    
    10655      2020-3-25    no    
    77172      2020-7-5     no    
    19796      2017-6-13    no    
    45805      2017-11-2    no    
    16190      2019-9-4     no    
    97778      2017-1-3     no    
    76199      2017-8-9     no    
    76989      2018-5-12    no    
    49948      2018-12-6    no    
    71839      2020-6-13    no    
    11489      2018-10-13   no    
    15865      2015-5-22    no    
    68621      2017-5-16    no    
    17125      2016-6-15    no    
    46405      2019-5-2     no    
    75340      2019-1-13    no    
    16375      2016-1-22    no    
    97303      2020-4-14    no    
    91320      2015-6-1     no    
    98947      2018-8-16    no    
    22312      2017-4-15    no    
    99185      2020-11-25   no    
    82890      2015-6-3     no    
    61606      2017-1-1     no    
    84656      2020-2-18    no    
    49406      2016-9-2     no    
    43339      2020-12-1    no    
    86591      2020-8-13    no    
    82977      2016-1-10    no    
    55563      2016-3-11    no    
    47852      2015-12-2    no    
    12652      2017-8-15    no    
    38271      2018-12-13   no    
    84083      2017-10-4    no    
    15562      2020-7-1     no    
    48901      2020-3-15    no    
    42456      2016-6-2     no    
    72760      2015-9-15    no    
    15729      2017-2-23    no    
    93246      2017-5-2     no    
    44700      2019-9-2     no    
    37617      2020-6-19    no    
    10910      2015-10-25   no    
    88018      2019-6-5     no    
    76571      2018-7-2     no    
    80392      2018-7-25    no    
    80653      2016-3-4     no    
    27087      2020-9-9     no    
    69021      2017-3-21    no    
    44981      2018-10-9    no    
    98585      2020-10-9    no    
    66689      2016-10-5    no    
    61435      2020-5-9     no    
    30580      2019-10-13   no    
    14892      2020-8-21    no    
    61613      2019-4-17    no    
    73398      2016-8-9     no    
    99943      2018-1-23    no    
    49913      2016-10-16   no    
    42036      2020-3-20    no    
    40726      2018-6-1     no    
    98404      2016-11-25   no    
    49587      2019-9-20    no    
    39982      2019-4-16    no    
    19827      2016-1-19    no    
    69403      2019-4-23    no    
    43273      2020-7-13    no    
    71956      2015-1-6     no    
    55970      2017-1-25    no    
    72430      2017-12-20   no    
    45638      2020-10-23   no    
    14101      2016-11-23   no    
    54365      2020-6-7     no    
    37045      2016-7-9     no    
    59980      2019-7-20    no    
    10788      2017-2-22    no    
    26194      2018-8-7     no    
    36601      2018-1-8     no    
    52331      2016-2-21    no    
    46615      2016-8-2     no    
    45302      2020-6-17    no    
    59187      2020-9-25    no    
    31168      2016-4-4     no    
    74432      2019-12-20   no    
    80476      2020-1-1     no    
    13956      2020-2-6     no    
    33009      2017-5-10    no    
    57544      2018-9-16    no    
    73127      2017-3-22    no    
    19738      2018-12-25   no    
    73823      2017-1-5     no    
    16130      2020-5-3     no    
    32928      2015-9-20    no    
    95464      2016-10-5    no    
    32945      2016-12-14   no    
    43697      2017-10-20   no    
    10420      2016-9-8     no    
    22004      2015-4-12    no    
    96830      2016-2-8     no    
    48712      2015-2-1     no    
    26106      2018-8-19    no    
    83143      2018-2-9     no    
    40454      2017-6-9     no    
    74008      2019-3-17    no    
    29302      2016-1-6     no    
    73910      2017-7-7     no    
    65176      2015-8-20    no    
    37685      2016-2-16    no    
    96836      2019-2-9     no    
    42340      2018-4-11    no    
    27409      2016-1-23    no    
    87568      2020-6-1     no    
    73386      2018-11-25   no    
    84547      2016-11-14   no    
    90128      2019-8-17    no    
    49681      2016-4-2     no    
    68473      2016-6-4     no    
    49738      2017-7-4     no    
    91258      2016-9-8     no    
    12985      2017-3-18    no    
    67367      2018-2-1     no    
    39712      2015-8-24    no    
    15314      2016-9-19    no    
    74698      2016-6-21    no    
    37614      2020-3-23    no    
    52742      2015-10-7    no    
    15024      2018-3-5     no    
    13048      2016-4-19    no    
    13769      2016-11-18   no    
    13029      2017-6-1     no    
    27043      2016-4-22    no    
    87478      2016-3-10    no    
    84027      2017-11-8    no    
    11932      2016-6-24    no    
    35335      2020-9-6     no    
    27901      2018-7-25    no    
    23116      2015-6-22    no    
    66661      2015-9-20    no    
    76890      2019-1-5     no    
    34610      2020-11-10   no    
    95902      2016-9-8     no    
    11526      2018-8-25    no    
    21850      2016-7-8     no    
    24901      2019-1-24    no    
    69380      2015-10-17   no    
    68807      2016-1-17    no    
    86193      2018-2-18    no    
    33776      2020-7-18    no    
    16602      2020-10-16   no    
    53405      2017-5-17    no    
    49699      2016-5-24    no    
    89990      2018-11-11   no    
    60038      2017-4-25    no    
    85549      2016-10-22   no    
    42681      2017-10-1    no    
    58769      2018-4-1     no    
    92530      2018-2-23    no    
    12340      2015-1-8     no    
    97477      2020-7-3     no    
    20479      2016-5-7     no    
    12897      2015-1-3     no    
    74818      2019-10-19   no    
    66504      2019-7-15    no    
    18153      2019-2-10    no    
    56504      2017-3-15    no    
    36014      2016-6-18    no    
    36299      2020-2-9     no    
    73939      2017-1-9     no    
    87896      2016-12-16   no    
    38019      2019-11-20   no    
    31095      2018-4-14    no    
    20106      2016-11-6    no    
    11620      2018-11-22   no    
    84373      2017-11-9    no    
    35546      2018-8-4     no    
    23798      2015-10-19   no    
    24352      2020-8-11    no    
    46119      2016-1-5     no    
    86075      2016-4-6     no    
    99922      2019-5-19    no    
    54522      2016-1-25    no    
    14837      2015-10-8    no    
    26965      2019-2-7     no    
    69529      2015-10-14   no    
    76200      2017-9-9     no    
    95154      2017-9-5     no    
    80841      2017-12-17   no    
    39163      2015-1-19    no    
    89115      2016-10-9    no    
    33619      2017-9-19    no    
    23120      2020-7-9     no    
    73760      2020-5-23    no    
    92130      2020-6-23    no    
    31113      2020-8-9     no    
    38847      2018-7-18    no    
    70770      2018-5-18    no    
    21094      2017-6-23    no    
    74741      2015-6-18    no    
    92364      2019-10-24   no    
    22115      2020-7-20    no    
    39194      2018-4-15    no    
    55657      2015-11-10   no    
    84647      2016-6-12    no    
    87187      2019-3-17    no    
    24072      2020-8-21    no    
    66711      2015-11-13   no    
    10186      2016-3-25    no    
    92671      2019-3-11    no    
    98554      2017-10-3    no    
    52445      2018-9-12    no    
    81103      2018-5-21    no    
    56091      2017-3-17    no    
    43049      2020-5-24    no    
    41668      2018-9-14    no    
    43101      2020-4-10    no    
    84997      2019-5-21    no    
    29934      2019-5-19    no    
    59498      2020-12-14   no    
    30596      2020-2-19    no    
    87451      2016-2-12    no    
    39830      2015-9-23    no    
    52204      2018-4-2     no    
    27254      2018-10-12   no    
    16265      2016-8-6     no    
    82379      2020-6-8     no    
    21427      2020-3-9     no    
    60791      2019-6-1     no    
    50252      2015-7-9     no    
    99621      2019-3-1     no    
    66531      2015-10-9    no    
    57120      2019-7-21    no    
    56874      2019-12-23   no    
    53767      2020-11-20   no    
    36876      2017-1-8     no    
    33242      2020-5-17    no    
    38120      2017-12-20   no    
    88541      2015-12-5    no    
    64224      2016-1-9     no    
    23118      2015-8-16    no    
    76141      2019-1-8     no    
    23678      2015-11-6    no    
    92000      2019-12-23   no    
    17195      2017-1-8     no    
    42709      2017-1-7     no    
    87226      2017-3-18    no    
    59440      2019-12-24   no    
    66856      2015-8-12    no    
    73709      2019-6-15    no    
    76146      2017-8-18    no    
    36660      2015-3-6     no    
    43595      2015-2-24    no    
    12910      2015-3-13    no    
    10248      2017-6-1     no    
    71692      2018-11-19   no    
    49905      2015-3-12    no    
    91049      2017-9-5     no    
    33128      2017-11-1    no    
    62333      2019-9-23    no    
    91672      2018-11-12   no    
    26862      2017-1-12    no    
    59825      2020-6-21    no    
    69899      2020-9-12    no    
    32086      2019-2-21    no    
    17844      2016-2-5     no    
    91549      2020-4-6     no    
    25771      2016-6-11    no    
    27225      2019-12-15   no    
    56081      2020-2-9     no    
    32133      2017-4-16    no    
    40110      2016-10-10   no    
    78162      2017-5-20    no    
    78425      2017-6-12    no    
    20387      2018-12-16   no    
